ProDataCSV

Title: Mon Nov 11 13:07:59 2024

Remarks:
#User: Chirascan User
#Date: 2024/11/11
#Instrument: 0539
#DetectorType: LAAPD
#DichOS Calibration Correction Curve: 0539/1
#HV (CDDC channel): 0 v
#Time per point: 0.5 s
#MultiCellAutoChanger: Enabled
#Sample1: pNG_157
#Cell1 type: 
#Cell1 Pathlength: 1 mm
#Sample2: pNG_158
#Cell2 type: 
#Cell2 Pathlength: 1 mm
#Temperature: 27.99 C
#Multi cell repeat setting: Repeats made per position

Last Modified: Mon Nov 11 14:49:07 2024 by unknown.

Options:

Available Dimensions:,4
Warning! This DataStore contains four or more Dimensions.
Output will be truncated to the four most significant Dimensions.
(Unsaved dimensions are marked below with an asterix.)
Temperature,77 temperatures, from 20 to 20degrees Celsius in stepped ramp mode.
Repeat,3 repeats in set., -iter option selected
Cell,2 cells in set.
Wavelength,Wavelength: 220nm,,Bandwidth: 1nm

Available Properties: ,7
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.5s (25us x 20000),
SE,SE
Temperature,

Data:

92,20000,20000,20000
90,20000,20000,20000
88,20000,20000,20000
86,20000,20000,20000
84,20000,20000,20000
82,20000,20000,20000
80,20000,20000,20000
78,20000,20000,20000
76,20000,20000,20000
74,20000,20000,20000
72,20000,20000,20000
70,20000,20000,20000
68,20000,20000,20000
66,20000,20000,20000
64,20000,20000,20000
62,20000,20000,20000
60,20000,20000,20000
58,20000,20000,20000
56,20000,20000,20000
54,20000,20000,20000
52,20000,20000,20000
50,20000,20000,20000
48,20000,20000,20000
46,20000,20000,20000
44,20000,20000,20000
42,20000,20000,20000
40,20000,20000,20000
38,20000,20000,20000
36,20000,20000,20000
34,20000,20000,20000
32,20000,20000,20000
30,20000,20000,20000
28,20000,20000,20000
26,20000,20000,20000
24,20000,20000,20000
22,20000,20000,20000
20,20000,20000,20000

SE
Wavelength:,220
Cell:,1
Temperature,Repeat
,0,1,2,
20,0.175409,0.166785,0.176748
22,0.178554,0.174895,0.15975
24,0.155985,0.161444,0.172017
26,0.176854,0.174076,0.156789
28,0.176108,0.169329,0.162036
30,0.172437,0.156526,0.160694
32,0.175597,0.177549,0.175017
34,0.16975,0.163499,0.174081
36,0.167397,0.162836,0.163817
38,0.173581,0.176835,0.158764
40,0.17344,0.187664,0.180209
42,0.159068,0.178606,0.182741
44,0.165723,0.169493,0.169829
46,0.157787,0.15508,0.164886
48,0.163916,0.173962,0.14693
50,0.16938,0.170651,0.177697
52,0.174387,0.177011,0.164992
54,0.163302,0.17309,0.163126
56,0.163667,0.169245,0.165776
58,0.160975,0.176549,0.158837
60,0.157082,0.162937,0.156063
62,0.162322,0.171706,0.15794
64,0.167208,0.165564,0.174721
66,0.178903,0.182897,0.173891
68,0.183707,0.183831,0.175585
70,0.165895,0.168683,0.164259
72,0.162922,0.164236,0.161113
74,0.176938,0.173765,0.16675
76,0.176917,0.170624,0.165915
78,0.16485,0.158434,0.170205
80,0.161264,0.173351,0.159955
82,0.161813,0.163105,0.181714
84,0.167272,0.169388,0.171827
86,0.17559,0.173155,0.157097
88,0.175534,0.184893,0.167353
90,0.172503,0.16381,0.165268
92,0.158231,0.160492,0.166022
94,0.168041,0.170954,0.169343
96,0.163485,0.175725,0.173453
94,0.179038,0.165269,0.180698
92,0.166112,0.154344,0.169651
90,0.163429,0.167952,0.168169
88,0.154074,0.170423,0.179276
86,0.168094,0.164167,0.16853
84,0.15886,0.161429,0.171805
82,0.16292,0.167881,0.158038
80,0.186077,0.157862,0.158069
78,0.165974,0.165812,0.175417
76,0.158771,0.166694,0.158792
74,0.169325,0.167717,0.171785
72,0.156072,0.157478,0.167416
70,0.170412,0.164166,0.155042
68,0.147868,0.167818,0.174293
66,0.161337,0.167326,0.170157
64,0.160976,0.167631,0.156148
62,0.161451,0.172812,0.160328
60,0.162442,0.160069,0.155668
58,0.159596,0.173111,0.164398
56,0.156284,0.178264,0.15323
54,0.170251,0.158337,0.169364
52,0.153011,0.160533,0.164457
50,0.160502,0.175017,0.154512
48,0.166685,0.150103,0.15493
46,0.151837,0.149679,0.172715
44,0.154722,0.172583,0.167237
42,0.153928,0.17314,0.157873
40,0.165537,0.153951,0.1628
38,0.153725,0.163283,0.176842
36,0.158873,0.152576,0.160427
34,0.166866,0.180521,0.160703
32,0.173998,0.169928,0.163453
30,0.171564,0.171282,0.1553
28,0.161727,0.155164,0.155969
26,0.161808,0.162257,0.161434
24,0.163314,0.16061,0.153709
22,0.154845,0.177367,0.165748
20,0.158993,0.168021,0.158083
Wavelength:,220
Cell:,2
Temperature,Repeat
,0,1,2,
20,0.164059,0.157457,0.166432
22,0.147213,0.162828,0.168759
24,0.157601,0.166217,0.152259
26,0.165596,0.170911,0.150034
28,0.151361,0.172036,0.166146
30,0.166038,0.164153,0.158328
32,0.160238,0.161178,0.160948
34,0.153387,0.149937,0.168659
36,0.161862,0.153962,0.158557
38,0.164476,0.159986,0.16228
40,0.152686,0.147376,0.156749
42,0.171479,0.148198,0.15573
44,0.166851,0.158613,0.163022
46,0.171064,0.16118,0.162092
48,0.167124,0.166436,0.161547
50,0.159869,0.151975,0.156787
52,0.153325,0.165021,0.152634
54,0.154043,0.164651,0.166578
56,0.161844,0.166843,0.148302
58,0.164502,0.167897,0.16122
60,0.155839,0.161004,0.157301
62,0.158489,0.155602,0.168222
64,0.165379,0.165292,0.158844
66,0.157885,0.161174,0.166551
68,0.161658,0.157876,0.15698
70,0.160795,0.164925,0.162658
72,0.171894,0.152954,0.161576
74,0.165233,0.159417,0.169355
76,0.154863,0.16281,0.148036
78,0.165381,0.166574,0.153801
80,0.159688,0.162713,0.156899
82,0.159898,0.151284,0.171382
84,0.167376,0.157769,0.169058
86,0.156765,0.162804,0.159488
88,0.17068,0.164227,0.160057
90,0.159292,0.16292,0.177749
92,0.174038,0.157523,0.176203
94,0.16332,0.163792,0.1606
96,0.164388,0.176193,0.161079
94,0.156933,0.168869,0.162302
92,0.165287,0.175517,0.157008
90,0.16818,0.161863,0.163707
88,0.175955,0.171481,0.16302
86,0.166986,0.173959,0.162627
84,0.166126,0.160918,0.173749
82,0.169675,0.163154,0.159665
80,0.171354,0.17767,0.157258
78,0.170753,0.171728,0.157949
76,0.17907,0.178051,0.164768
74,0.160081,0.172965,0.161839
72,0.184073,0.165413,0.184286
70,0.169415,0.164044,0.16375
68,0.170367,0.163077,0.17129
66,0.167716,0.151547,0.179779
64,0.17023,0.157862,0.156549
62,0.158998,0.169947,0.159693
60,0.167264,0.156861,0.173994
58,0.16072,0.164588,0.171407
56,0.161307,0.176973,0.181823
54,0.16727,0.163018,0.176426
52,0.163971,0.170635,0.159213
50,0.180914,0.166219,0.183308
48,0.170834,0.167636,0.162502
46,0.165172,0.176015,0.163907
44,0.163452,0.175525,0.163268
42,0.175639,0.164333,0.181077
40,0.170428,0.174209,0.172166
38,0.167424,0.184493,0.169038
36,0.171182,0.161424,0.163269
34,0.171967,0.178031,0.168581
32,0.17725,0.188565,0.177341
30,0.168637,0.171505,0.174296
28,0.16388,0.177902,0.171969
26,0.179329,0.166191,0.18124
24,0.16904,0.173088,0.180054
22,0.173594,0.17398,0.172906
20,0.184714,0.167322,0.162531

Temperature
Wavelength:,220
Cell:,1
Temperature,Repeat
,0,1,2,
20,20,20,20
22,22.08,22.07,22.06
24,24.18,24.18,24.18
26,26.09,26.09,26.08
28,28.06,28.05,28.05
30,30.09,30.07,30.06
32,32.08,32.07,32.06
34,34.06,34.04,34.04
36,36.05,36.05,36.04
38,38.06,38.05,38.04
40,40.05,40.04,40.04
42,42.05,42.05,42.03
44,44.05,44.04,44.03
46,46.04,46.04,46.03
48,48.04,48.04,48.03
50,50.03,50.03,50.03
52,52.05,52.04,52.04
54,54.05,54.04,54.03
56,56.03,56.02,56.02
58,58.03,58.03,58.03
60,60.04,60.03,60.02
62,62.03,62.03,62.02
64,64.04,64.04,64.03
66,66.02,66.03,66.02
68,68.02,68.02,68.02
70,70.03,70.02,70.02
72,72.02,72.02,72.01
74,74.02,74.02,74.02
76,76.03,76.02,76.01
78,78.02,78.02,78.01
80,80.02,80.02,80.02
82,82.01,82.02,82.01
84,84.02,84.01,84
86,86.01,86.01,86.01
88,88.01,88,88.01
90,90.03,90,90
92,92.02,92.02,92.01
94,94.03,94.02,94.01
96,96.02,96.01,96.02
94,93.96,93.96,93.97
92,91.95,91.96,91.96
90,89.96,89.96,89.97
88,87.95,87.96,87.97
86,85.96,85.97,85.97
84,83.96,83.97,83.97
82,81.96,81.96,81.96
80,79.96,79.96,79.97
78,77.95,77.96,77.97
76,75.96,75.96,75.96
74,73.96,73.97,73.97
72,71.95,71.97,71.96
70,69.96,69.97,69.97
68,67.96,67.96,67.97
66,65.97,65.96,65.97
64,63.96,63.97,63.98
62,61.97,61.96,61.97
60,59.97,59.97,59.98
58,57.96,57.98,57.97
56,55.96,55.97,55.98
54,53.98,53.98,53.98
52,51.97,51.98,51.98
50,49.97,49.98,49.98
48,47.97,47.98,47.98
46,45.98,45.98,45.99
44,43.97,43.98,43.98
42,41.98,41.98,41.99
40,39.98,39.99,39.99
38,37.99,38,37.99
36,35.99,35.99,36
34,33.98,33.99,33.99
32,31.99,31.98,31.99
30,29.98,30.05,30.06
28,28.05,28.04,28.02
26,25.87,25.88,25.88
24,23.91,23.91,23.92
22,21.99,22,22
20,20.01,20.01,20.01
Wavelength:,220
Cell:,2
Temperature,Repeat
,0,1,2,
20,20,20,20
22,22.03,22.03,22.02
24,24.19,24.18,24.18
26,26.06,26.05,26.05
28,28.02,28.01,28.02
30,30.03,30.02,30.03
32,32.04,32.03,32.02
34,34.02,34.02,34.02
36,36.02,36.02,36.02
38,38.02,38.01,38.02
40,40.02,40.01,40.01
42,42.02,42.02,42.01
44,44.02,44.02,44.02
46,46.01,46.02,46.01
48,48.02,48.01,48.01
50,50.01,50.01,50.01
52,52.01,52.01,52
54,54.01,54.01,54.01
56,56.01,56.01,56.01
58,58.01,58.01,58.01
60,60.02,60.01,60
62,62,62,62
64,64.01,64.01,64
66,66.01,66,66.01
68,68,68,68
70,70,70,70.01
72,72,72.02,72
74,74,74,74
76,76,76.01,76
78,78,78,78.01
80,80.01,80,80.01
82,82,82,82
84,84,83.99,84
86,86,86,86
88,88,88,88
90,90,89.99,89.99
92,92.02,92.01,92
94,94,93.99,94
96,96,96,96
94,93.97,93.99,94
92,91.98,91.98,91.98
90,89.98,89.99,89.98
88,87.98,87.99,87.99
86,85.98,85.98,85.99
84,83.99,83.99,83.99
82,81.98,81.98,82
80,79.98,79.99,79.99
78,77.98,77.98,78
76,75.98,75.99,75.99
74,73.99,73.99,73.99
72,71.98,72,71.99
70,69.98,69.99,69.99
68,67.99,67.99,68
66,65.99,66,65.99
64,63.99,63.99,64
62,61.99,61.99,61.99
60,59.99,59.99,59.99
58,58,57.99,58
56,55.99,55.99,56
54,54,54,54
52,52,51.99,52
50,50,49.99,50
48,48,48,48
46,46,46,46
44,43.99,43.99,44
42,42,42,42
40,40,40,40.01
38,38.01,38,38
36,36,36,36
34,34,34.01,33.99
32,32.05,32.04,32.02
30,30.01,30.01,30.01
28,28.02,28.01,28.01
26,25.92,25.91,25.92
24,23.95,23.95,23.96
22,22.01,22.01,22
20,20.02,20.01,20.01


History: 
User : Chirascan User
Version : Chirascan v.4.5.1825.0 Build : Feb 13 2017 14:36:02
DataStore created and initialized for data acquisition.
Time Stamp : Mon Nov 11 13:07:59 2024

----------------------------------------------------


